Airport_Type,Airport_Name,Country,Airport_Code,Longitude,Latitude,Country_Name
small_airport,Pirineus - la Seu d'Urgel Airport,ES,LEU,1.40917,42.3386,Spain
medium_airport,Teruel Airport,ES,TEV,-1.2183,40.403,Spain
medium_airport,Torrejón Airport,ES,TOJ,-3.445869923,40.49670029,Spain
medium_airport,Valencia Airport,ES,VLC,-0.481625,39.4893,Spain
medium_airport,Valladolid Airport,ES,VLL,-4.851940155,41.70610046,Spain
medium_airport,Vitoria/Foronda Airport,ES,VIT,-2.7244699,42.88280106,Spain
medium_airport,Vigo Airport,ES,VGO,-8.62677002,42.23180008,Spain
medium_airport,Santander Airport,ES,SDR,-3.820009947,43.42710114,Spain
medium_airport,Zaragoza Air Base,ES,ZAZ,-1.04155004,41.66619873,Spain
medium_airport,Sevilla Airport,ES,SVQ,-5.893109798,37.41799927,Spain
small_airport,St Aubin Airport,FR,DPE,1.085279942,49.88249969,France
medium_airport,Calais-Dunkerque Airport,FR,CQF,1.954759955,50.96210098,France
small_airport,Albert-Bray Airport,FR,BYF,2.697659969,49.9715004,France
medium_airport,Le Touquet-Côte d'Opale Airport,FR,LTQ,1.620589972,50.51739883,France
medium_airport,Valenciennes-Denain Airport,FR,XVS,3.46126,50.325802,France
medium_airport,Agen-La Garenne Airport,FR,AGF,0.590556026,44.17470169,France
large_airport,Bordeaux-Mérignac Airport,FR,BOD,-0.715556026,44.82830048,France
medium_airport,Bergerac-Roumanière Airport,FR,EGC,0.518611014,44.82529831,France
medium_airport,Cognac-Châteaubernard (BA 709) Air Base,FR,CNG,-0.317499995,45.65829849,France
medium_airport,La Rochelle-Île de Ré Airport,FR,LRH,-1.195279956,46.17919922,France
medium_airport,Poitiers-Biard Airport,FR,PIS,0.306665987,46.58769989,France
medium_airport,Montluçon-Guéret Airport,FR,MCU,2.363960028,46.22259903,France
medium_airport,Limoges Airport,FR,LIG,1.179440022,45.8628006,France
medium_airport,Niort-Souché Airport,FR,NIT,-0.394529,46.313477,France
large_airport,Toulouse-Blagnac Airport,FR,TLS,1.36382,43.629101,France
medium_airport,Pau Pyrénées Airport,FR,PUF,-0.41861099,43.38000107,France
medium_airport,Tarbes-Lourdes-Pyrénées Airport,FR,LDE,-0.006439,43.17869949,France
medium_airport,Angoulême-Brie-Champniers Airport,FR,ANG,0.221456006,45.72919846,France
medium_airport,Périgueux-Bassillac Airport,FR,PGX,0.81555599,45.19810104,France
small_airport,Dax Seyresse Airport,FR,XDA,-1.068889976,43.68920135,France
medium_airport,Biarritz-Anglet-Bayonne Airport,FR,BIQ,-1.5311111,43.4683333,France
medium_airport,Cahors-Lalbenque Airport,FR,ZAO,1.475280046,44.35139847,France
medium_airport,Albi-Le Séquestre Airport,FR,LBI,2.113059998,43.91389847,France
medium_airport,Castres-Mazamet Airport,FR,DCM,2.28918004,43.55630112,France
medium_airport,Rodez-Marcillac Airport,FR,RDZ,2.482670069,44.40790176,France
medium_airport,Royan-Médis Airport,FR,RYN,-0.972500026,45.62810135,France
medium_airport,Rochefort-Saint-Agnant (BA 721) Airport,FR,RCO,-0.983056009,45.88779831,France
medium_airport,Île d'Yeu Airport,FR,IDY,-2.391109943,46.71860123,France
medium_airport,Colmar-Houssen Airport,FR,CMR,7.35901022,48.10990143,France
medium_airport,Dole-Tavaux Airport,FR,DLE,5.435063,47.042686,France
small_airport,Megève Altiport,FR,MVV,6.649406,45.823005,France
medium_airport,Aubenas-Ardèche Méridional Airport,FR,OBS,4.372192,44.544203,France
medium_airport,Le Puy-Loudes Airport,FR,LPY,3.7628901,45.08069992,France
small_airport,Altiport L'Alpe d'Huez - Henri GIRAUD,FR,AHZ,6.08472,45.088299,France
medium_airport,Metz-Nancy-Lorraine Airport,FR,ETZ,6.251319885,48.98210144,France
medium_airport,Angers-Loire Airport,FR,ANE,-0.312222,47.560299,France
medium_airport,Bastia-Poretta Airport,FR,BIA,9.483730316,42.55270004,France
medium_airport,Calvi-Sainte-Catherine Airport,FR,CLY,8.7930556,42.5244444,France
medium_airport,Figari Sud-Corse Airport,FR,FSC,9.097780228,41.50059891,France
medium_airport,Ajaccio-Napoléon Bonaparte Airport,FR,AJA,8.802920341,41.92359924,France
small_airport,Propriano Airport,FR,PRP,8.889749527,41.66059875,France
medium_airport,Solenzara (BA 126) Air Base,FR,SOZ,9.406000137,41.92440033,France
small_airport,Méribel Altiport,FR,MFX,6.577942,45.407003,France
medium_airport,Auxerre-Branches Airport,FR,AUF,3.49710989,47.85020065,France
medium_airport,Chambéry-Savoie Airport,FR,CMF,5.88022995,45.63809967,France
medium_airport,Clermont-Ferrand Auvergne Airport,FR,CFE,3.169169903,45.7867012,France
medium_airport,Bourges Airport,FR,BOU,2.370280027,47.05810165,France
medium_airport,Annemasse Airport,FR,QNJ,6.268390179,46.19200134,France
small_airport,Courchevel Airport,FR,CVF,6.63472,45.396702,France
large_airport,Lyon Saint-Exupéry Airport,FR,LYS,5.081111,45.725556,France
medium_airport,Saint-Yan Airport,FR,SYT,4.013259888,46.41249847,France
medium_airport,Roanne-Renaison Airport,FR,RNE,4.00138998,46.05830002,France
medium_airport,Annecy-Haute-Savoie-Mont Blanc Airport,FR,NCY,6.1063889,45.9308333,France
medium_airport,Grenoble-Isère Airport,FR,GNB,5.32937,45.3629,France
medium_airport,Valence-Chabeuil Airport,FR,VAF,4.9699,44.9216,France
medium_airport,Vichy-Charmeil Airport,FR,VHY,3.403739929,46.16970062,France
medium_airport,Aurillac Airport,FR,AUR,2.421940088,44.89139938,France
medium_airport,"Châteauroux-Déols ""Marcel Dassault"" Airport",FR,CHR,1.721111,46.860278,France
medium_airport,Lyon-Bron Airport,FR,LYN,4.944270134,45.72719955,France
medium_airport,Cannes-Mandelieu Airport,FR,CEQ,6.95348,43.542,France
medium_airport,Saint-Étienne-Bouthéon Airport,FR,EBU,4.296390057,45.54059982,France
medium_airport,Carcassonne Airport,FR,CCF,2.306319952,43.2159996,France
large_airport,Marseille Provence Airport,FR,MRS,5.221424103,43.43927192,France
large_airport,Nice-Côte d'Azur Airport,FR,NCE,7.215869904,43.65840149,France
medium_airport,Orange-Caritat (BA 115) Air Base,FR,XOG,4.8667202,44.14049911,France
medium_airport,Perpignan-Rivesaltes (Llabanère) Airport,FR,PGF,2.87067008,42.74039841,France
medium_airport,Le Castellet Airport,FR,CTT,5.785190105,43.25249863,France
small_airport,Barcelonnette - Saint-Pons Airport,FR,BAE,6.609186,44.387198,France
medium_airport,Montpellier-Méditerranée Airport,FR,MPL,3.963010073,43.57619858,France
medium_airport,Béziers-Vias Airport,FR,BZR,3.353899956,43.32350159,France
medium_airport,Avignon-Caumont Airport,FR,AVN,4.901830196,43.90729904,France
small_airport,Gap - Tallard Airfield,FR,GAT,6.03778,44.455002,France
medium_airport,Mende-Brenoux Airfield,FR,MEN,3.53282,44.502102,France
small_airport,Mont-Dauphin - St-Crépin Airport,FR,SCP,6.60028,44.701698,France
medium_airport,Paris Beauvais Tillé Airport,FR,BVA,2.112780094,49.45439911,France
medium_airport,Évreux-Fauville (BA 105) Air Base,FR,EVX,1.219859958,49.02870178,France
medium_airport,Le Havre Octeville Airport,FR,LEH,0.088055998,49.53390121,France
medium_airport,Orléans-Bricy (BA 123) Air Base,FR,ORE,1.760560036,47.9878006,France
medium_airport,Châlons-Vatry Airport,FR,XCR,4.206111111,48.77333333,France
small_airport,Les Sables-d'Olonne Talmont Airport,FR,LSO,-1.722779989,46.47689819,France
medium_airport,Rouen Airport,FR,URO,1.174800038,49.38420105,France
medium_airport,Tours-Val-de-Loire Airport,FR,TUF,0.727605999,47.43220139,France
medium_airport,Cholet Le Pontreau Airport,FR,CET,-0.87706399,47.08209991,France
medium_airport,Laval-Entrammes Airport,FR,LVA,-0.742986023,48.03139877,France
medium_airport,Paris-Le Bourget Airport,FR,LBG,2.441390038,48.9693985,France
medium_airport,Creil Air Base,FR,CSF,2.519140005,49.25350189,France
large_airport,Charles de Gaulle International Airport,FR,CDG,2.55,49.012798,France
heliport,Paris Issy-les-Moulineaux Heliport,FR,JDP,2.272779942,48.83330154,France
medium_airport,Toussus-le-Noble Airport,FR,TNF,2.106189966,48.75189972,France
large_airport,Paris-Orly Airport,FR,ORY,2.3794444,48.7233333,France
medium_airport,Aérodrome de Pontoise - Cormeilles en Vexin,FR,POX,2.040833,49.096667,France
medium_airport,Villacoublay-Vélizy (BA 107) Air Base,FR,VIY,2.1916667,48.7741667,France
medium_airport,Nevers-Fourchambault Airport,FR,NVS,3.113329887,47.00260162,France
medium_airport,Maubeuge-Élesmes Airport,FR,XME,4.033120155,50.3105011,France
medium_airport,Lille-Lesquin Airport,FR,LIL,3.086886,50.563332,France
medium_airport,Merville-Calonne Airport,FR,HZB,2.642240047,50.61840057,France
medium_airport,Charleville-Mézières Airport,FR,XCZ,4.647079945,49.78390121,France
medium_airport,Brest Bretagne Airport,FR,BES,-4.418540001,48.44789886,France
medium_airport,Cherbourg-Maupertus Airport,FR,CER,-1.470280051,49.65010071,France
medium_airport,Dinard-Pleurtuit-Saint-Malo Airport,FR,DNR,-2.079960108,48.58769989,France
medium_airport,La Baule-Escoublac Airport,FR,LBY,-2.346390009,47.28939819,France
medium_airport,Granville Airport,FR,GFR,-1.564170003,48.8830986,France
medium_airport,Deauville-Saint-Gatien Airport,FR,DOL,0.154305995,49.36529922,France
medium_airport,Lorient South Brittany (Bretagne Sud) Airport,FR,LRT,-3.440000057,47.76060104,France
medium_airport,La Roche-sur-Yon Airport,FR,EDM,-1.378630042,46.70190048,France
medium_airport,Landivisiau Air Base,FR,LDV,-4.151639938,48.53030014,France
medium_airport,Caen-Carpiquet Airport,FR,CFR,-0.449999988,49.1733017,France
medium_airport,Le Mans-Arnage Airport,FR,LME,0.201666996,47.94860077,France
medium_airport,Rennes-Saint-Jacques Airport,FR,RNS,-1.73479,48.0695,France
medium_airport,Lannion-Côte de Granit Airport,FR,LAI,-3.47166,48.754398,France
medium_airport,Quimper-Cornouaille Airport,FR,UIP,-4.167789936,47.97499847,France
medium_airport,Nantes Atlantique Airport,FR,NTE,-1.610730052,47.15319824,France
medium_airport,Saint-Brieuc-Armor Airport,FR,SBK,-2.85444,48.5378,France
medium_airport,Morlaix-Ploujean Airport,FR,MXN,-3.815779924,48.60319901,France
medium_airport,Vannes-Meucon Airport,FR,VNE,-2.71855998,47.72330093,France
medium_airport,Saint-Nazaire-Montoir Airport,FR,SNR,-2.1566667,47.3105556,France
large_airport,EuroAirport Basel-Mulhouse-Freiburg Airport,FR,BSL,7.529167,47.59,France
medium_airport,Dijon-Bourgogne Airport,FR,DIJ,5.09,47.268902,France
closed,Metz-Frescaty (BA 128) Air Base,FR,MZM,6.13167,49.071701,France
medium_airport,Épinal-Mirecourt Airport,FR,EPL,6.06998,48.325001,France
medium_airport,Brive-Souillac,FR,BVE,1.485556,45.039722,France
medium_airport,Nancy-Essey Airport,FR,ENC,6.230460167,48.69210052,France
closed,Fontaine Airport,FR,BOR,7.010829926,47.6556015,France
closed,Reims-Champagne (BA 112) Air Base,FR,RHE,4.05,49.310001,France
medium_airport,Strasbourg Airport,FR,SXB,7.628230095,48.53829956,France
medium_airport,Toulon-Hyères Airport,FR,TLN,6.146029949,43.09730148,France
closed,Fréjus Airport,FR,FRJ,6.7357,43.4175,France
medium_airport,Nîmes-Arles-Camargue Airport,FR,FNI,4.416349888,43.75740051,France
small_airport,La Môle Airport,FR,LTT,6.482,43.205399,France
medium_airport,Miquelon Airport,PM,MQC,-56.38029861,47.09550095,Saint Pierre and Miquelon
medium_airport,St Pierre Airport,PM,FSP,-56.17309952,46.76290131,Saint Pierre and Miquelon
medium_airport,Andravida Air Base,GR,PYR,21.292601,37.9207,Greece
closed,Agrinion Air Base,GR,AGQ,21.3512001,38.602001,Greece
medium_airport,Dimokritos Airport,GR,AXD,25.95630074,40.85589981,Greece
closed,Athen Helenikon Airport,GR,HEW,23.726101,37.893299,Greece
large_airport,Eleftherios Venizelos International Airport,GR,ATH,23.94449997,37.93640137,Greece
medium_airport,Nea Anchialos Airport,GR,VOL,22.79430008,39.21960068,Greece
small_airport,Mulan Airport,AU,LGE,127.619,-20.1089,Australia
medium_airport,Chios Island National Airport,GR,JKH,26.1406002,38.34320068,Greece
closed,Porto Cheli Airport,GR,PKH,23.148923,37.29891,Greece
small_airport,Ikaria Airport,GR,JIK,26.3470993,37.68270111,Greece
medium_airport,Ioannina Airport,GR,IOA,20.82250023,39.69639969,Greece
large_airport,Heraklion International Nikos Kazantzakis Airport,GR,HER,25.18029976,35.33969879,Greece
small_airport,Kastoria National Airport,GR,KSO,21.28219986,40.44630051,Greece
small_airport,Kithira Airport,GR,KIT,23.0170002,36.27429962,Greece
medium_airport,Kefallinia Airport,GR,EFL,20.50049973,38.12009811,Greece
small_airport,Kastelorizo Airport,GR,KZS,29.57640076,36.14170074,Greece
medium_airport,Kalamata Airport,GR,KLX,22.02549934,37.06829834,Greece
medium_airport,Kos Airport,GR,KGS,27.0916996,36.79330063,Greece
medium_airport,Karpathos Airport,GR,AOK,27.14599991,35.42139816,Greece
medium_airport,Ioannis Kapodistrias International Airport,GR,CFU,19.9116993,39.60189819,Greece
small_airport,Kasos Airport,GR,KSJ,26.90999985,35.42139816,Greece
medium_airport,Alexander the Great International Airport,GR,KVA,24.61919975,40.91329956,Greece
small_airport,Kalymnos Airport,GR,JKL,26.94059944,36.9632988,Greece
medium_airport,Filippos Airport,GR,KZI,21.84079933,40.28609848,Greece
small_airport,Leros Airport,GR,LRS,26.800301,37.184898,Greece
small_airport,Limnos Airport,GR,LXS,25.23629951,39.917099,Greece
small_airport,Larisa Air Base,GR,LRA,22.4655,39.650253,Greece
closed,Laiagam Airport,PG,LGM,143.488,-5.4923,Papua New Guinea
medium_airport,Mikonos Airport,GR,JMK,25.34810066,37.43510056,Greece
small_airport,Milos Airport,GR,MLO,24.4769,36.696899,Greece
medium_airport,Mytilene International Airport,GR,MJT,26.59830093,39.05670166,Greece
small_airport,Linga Linga Airport,PG,LGN,149.7341667,-5.531944444,Papua New Guinea
small_airport,Naxos Airport,GR,JNX,25.36809921,37.08110046,Greece
small_airport,Paros National Airport,GR,PAS,25.113195,37.020495,Greece
small_airport,Astypalaia Airport,GR,JTY,26.37579918,36.57989883,Greece
medium_airport,Aktion National Airport,GR,PVK,20.76530075,38.92549896,Greece
medium_airport,Diagoras Airport,GR,RHO,28.08620071,36.40539932,Greece
medium_airport,Araxos Airport,GR,GPA,21.4256,38.1511,Greece
medium_airport,Chania International Airport,GR,CHQ,24.14970016,35.53170013,Greece
medium_airport,Skiathos Island National Airport,GR,JSI,23.50370026,39.17710114,Greece
medium_airport,Samos Airport,GR,SMI,26.9116993,37.68999863,Greece
small_airport,Syros Airport,GR,JSY,24.95089912,37.42279816,Greece
small_airport,Sparti Airport,GR,SPJ,22.52630043,36.97389984,Greece
medium_airport,Santorini Airport,GR,JTR,25.47929955,36.39920044,Greece
medium_airport,Sitia Airport,GR,JSH,26.10129929,35.21609879,Greece
small_airport,Skiros Airport,GR,SKU,24.48719978,38.96760178,Greece
large_airport,Thessaloniki Macedonia International Airport,GR,SKG,22.97089958,40.5196991,Greece
medium_airport,"Zakynthos International Airport ""Dionysios Solomos""",GR,ZTH,20.8843,37.7509,Greece
large_airport,Budapest Liszt Ferenc International Airport,HU,BUD,19.261093,47.42976,Hungary
medium_airport,Debrecen International Airport,HU,DEB,21.61529922,47.48889923,Hungary
small_airport,Miskolc Airport,HU,MCQ,20.79140091,48.13690186,Hungary
closed,Lehu Airport,PG,LHP,155.712442,-6.527493,Papua New Guinea
medium_airport,Pécs-Pogány Airport,HU,PEV,18.240996,45.990898,Hungary
medium_airport,Hévíz–Balaton Airport,HU,SOB,17.159084,46.686391,Hungary
medium_airport,Taszár Air Base,HU,TZR,17.91749954,46.39310074,Hungary
small_airport,L'Aquila–Preturo Airport,IT,QAQ,13.3092,42.379902,Italy
medium_airport,Crotone Airport,IT,CRV,17.0802,38.9972,Italy
large_airport,Bari Karol Wojtyła Airport,IT,BRI,16.760599,41.138901,Italy
medium_airport,"Foggia ""Gino Lisa"" Airport",IT,FOG,15.535,41.432899,Italy
medium_airport,"Taranto-Grottaglie ""Marcello Arlotta"" Airport",IT,TAR,17.4032,40.517502,Italy
medium_airport,Lecce Galatina Air Base,IT,LCC,18.133301,40.239201,Italy
medium_airport,Pescara International Airport,IT,PSR,14.1811,42.431702,Italy
medium_airport,Brindisi – Salento Airport,IT,BDS,17.947001,40.6576,Italy
medium_airport,Lamezia Terme Airport,IT,SUF,16.2423,38.905399,Italy
medium_airport,Comiso Airport,IT,CIY,14.607182,36.994601,Italy
large_airport,Catania-Fontanarossa Airport,IT,CTA,15.0664,37.466801,Italy
medium_airport,Lampedusa Airport,IT,LMP,12.6181,35.497898,Italy
medium_airport,Pantelleria Airport,IT,PNL,11.9689,36.816502,Italy
large_airport,Falcone–Borsellino Airport,IT,PMO,13.091,38.175999,Italy
medium_airport,Reggio Calabria Airport,IT,REG,15.6516,38.071201,Italy
medium_airport,Vincenzo Florio Airport Trapani-Birgi,IT,TPS,12.488,37.9114,Italy
medium_airport,Sigonella Navy Air Base,IT,NSY,14.9224,37.401699,Italy
small_airport,Belluno Airport,IT,BLX,12.250389,46.166549,Italy
closed,Cortina Airport,IT,CDF,12.11800003,46.57300186,Italy
small_airport,Ravenna Airport,IT,RAN,12.224978,44.36391,Italy
medium_airport,Alghero-Fertilia Airport,IT,AHO,8.29077,40.632099,Italy
medium_airport,Decimomannu Air Base,IT,DCI,8.97248,39.354198,Italy
large_airport,Cagliari Elmas Airport,IT,CAG,9.05428,39.251499,Italy
medium_airport,Olbia Costa Smeralda Airport,IT,OLB,9.51763,40.898701,Italy
small_airport,Oristano-Fenosu Airport,IT,FNU,8.642661,39.895308,Italy
medium_airport,Tortolì Airport,IT,TTB,9.68298,39.9188,Italy
large_airport,Malpensa International Airport,IT,MXP,8.72811,45.6306,Italy
large_airport,Milan Bergamo Airport,IT,BGY,9.70417,45.673901,Italy
large_airport,Turin Airport,IT,TRN,7.64963,45.200802,Italy
medium_airport,Villanova D'Albenga International Airport,IT,ALL,8.12743,44.050598,Italy
large_airport,Genoa Cristoforo Colombo Airport,IT,GOA,8.8375,44.4133,Italy
large_airport,Milano Linate Airport,IT,LIN,9.27674,45.445099,Italy
medium_airport,Parma Airport,IT,PMF,10.2964,44.824501,Italy
medium_airport,Aosta Airport,IT,AOT,7.36872,45.738499,Italy
medium_airport,Cuneo International Airport,IT,CUF,7.62322,44.547001,Italy
medium_airport,Aviano Air Base,IT,AVB,12.596503,46.031898,Italy
medium_airport,Bolzano Airport,IT,BZO,11.3264,46.460201,Italy
small_airport,Udine-Campoformido Air Base,IT,UDN,13.1868,46.0322,Italy
large_airport,Bologna Guglielmo Marconi Airport,IT,BLQ,11.2887,44.5354,Italy
large_airport,Treviso-Sant'Angelo Airport,IT,TSF,12.1944,45.648399,Italy
medium_airport,Forlì Airport,IT,FRL,12.0701,44.194801,Italy
medium_airport,Brescia Airport,IT,VBS,10.3306,45.428902,Italy
medium_airport,Trieste–Friuli Venezia Giulia Airport,IT,TRS,13.4722,45.827499,Italy
medium_airport,Federico Fellini International Airport,IT,RMI,12.6117,44.020302,Italy
closed,Vicenza Airport,IT,VIC,11.5295,45.573399,Italy
medium_airport,Padova Airport,IT,QPA,11.8479,45.395802,Italy
large_airport,Verona Villafranca Airport,IT,VRN,10.8885,45.395699,Italy
medium_airport,Ancona Falconara Airport,IT,AOI,13.3623,43.616299,Italy
large_airport,Venice Marco Polo Airport,IT,VCE,12.3519,45.505299,Italy
small_airport,Lucca-Tassignano Airport,IT,LCV,10.577928,43.825825,Italy
small_airport,Rieti Airport,IT,QRT,12.8517,42.4272,Italy
medium_airport,Siena-Ampugnano Airport,IT,SAY,11.255,43.256302,Italy
medium_airport,Sarzana-Luni Air Base,IT,QLP,9.98795,44.088001,Italy
large_airport,Ciampino–G. B. Pastine International Airport,IT,CIA,12.5949,41.7994,Italy
large_airport,Leonardo da Vinci–Fiumicino Airport,IT,FCO,12.2388889,41.8002778,Italy
medium_airport,Salerno Costa d'Amalfi Airport,IT,QSR,14.9113,40.620399,Italy
medium_airport,Marina Di Campo Airport,IT,EBA,10.2394,42.7603,Italy
medium_airport,Latina Air Base,IT,QLT,12.909,41.5424,Italy
large_airport,Naples International Airport,IT,NAP,14.2908,40.886002,Italy
large_airport,Pisa International Airport,IT,PSA,10.3927,43.683899,Italy
medium_airport,Peretola Airport,IT,FLR,11.2051,43.810001,Italy
medium_airport,Grosseto Air Base,IT,GRS,11.0719,42.759701,Italy
medium_airport,Perugia San Francesco d'Assisi – Umbria International Airport,IT,PEG,12.5132,43.095901,Italy
large_airport,Ljubljana Jože Pučnik Airport,SI,LJU,14.4576,46.223701,Slovenia
medium_airport,Maribor Airport,SI,MBX,15.68610001,46.47990036,Slovenia
medium_airport,Portoroz Airport,SI,POW,13.61499977,45.47340012,Slovenia
small_airport,Lekana Airport,CG,LKC,14.606,-2.313,Congo
closed,Holešov Airport,CZ,GTW,17.5688992,49.3143997,Czech Republic
medium_airport,Kunovice Airport,CZ,UHE,17.43969917,49.02939987,Czech Republic
medium_airport,Karlovy Vary International Airport,CZ,KLV,12.91499996,50.20299911,Czech Republic
small_airport,Mariánské Lázně Airport,CZ,MKA,12.72469997,49.92279816,Czech Republic
medium_airport,Ostrava Leos Janáček Airport,CZ,OSR,18.11109924,49.69630051,Czech Republic
small_airport,Olomouc Airport,CZ,OLO,17.2108,49.587799,Czech Republic
medium_airport,Pardubice Airport,CZ,PED,15.73859978,50.01340103,Czech Republic
medium_airport,Přerov Air Base,CZ,PRV,17.40469933,49.42580032,Czech Republic
large_airport,Václav Havel Airport Prague,CZ,PRG,14.26,50.1008,Czech Republic
medium_airport,Brno-Tuřany Airport,CZ,BRQ,16.69440079,49.15129852,Czech Republic
medium_airport,Vodochody Airport,CZ,VOD,14.3958,50.216599,Czech Republic
small_airport,Zabreh Ostrava Airport,CZ,ZBE,18.07830048,49.92829895,Czech Republic
large_airport,Ben Gurion International Airport,IL,TLV,34.88669968,32.01139832,Israel
small_airport,Beersheba (Teyman) Airport,IL,BEV,34.72299957,31.28700066,Israel
medium_airport,Ramon Airport,IL,ETM,35.011416,29.723694,Israel
closed,Eilat Airport,IL,ETH,34.960098,29.5613,Israel
small_airport,Ein Yahav Airfield,IL,EIY,35.20330048,30.62170029,Israel
small_airport,Reginaldo Hammer Airport,HN,LLH,-87.8988,15.4422,Honduras
medium_airport,Haifa International Airport,IL,HFA,35.04309845,32.80939865,Israel
medium_airport,Ben Ya'akov Airport,IL,RPN,35.57189941,32.98099899,Israel
small_airport,Kiryat Shmona Airport,IL,KSW,35.59999847,33.21670151,Israel
small_airport,Lissadell Airport,AU,LLL,128.594,-16.661,Australia
medium_airport,Bar Yehuda Airfield,IL,MTZ,35.3885994,31.32819939,Israel
medium_airport,Nevatim Air Base,IL,VTM,35.01229858,31.20829964,Israel
large_airport,Ovda International Airport,IL,VDA,34.93579865,29.94029999,Israel
medium_airport,Ramon Air Base,IL,MIP,34.66669846,30.77610016,Israel
closed,Sde Dov Airport,IL,SDV,34.7822,32.1147,Israel
small_airport,Yotvata Airfield,IL,YOT,35.0675,29.901111,Israel
small_airport,La Macarena Airport,CO,LMC,-73.78674,2.17565,Colombia
heliport,Xewkija Heliport,MT,GZM,14.2728,36.027199,Malta
large_airport,Malta International Airport,MT,MLA,14.4775,35.857498,Malta
small_airport,Palma Airport,MZ,LMZ,40.4702,-10.7506,Mozambique
small_airport,Lengbati Airport,PG,LNC,147.3686389,-6.384611111,Papua New Guinea
small_airport,Munbil Airport,PG,LNF,141.220165,-4.855941,Papua New Guinea
small_airport,Langimar Airport,PG,LNM,146.2270833,-7.223138889,Papua New Guinea
heliport,Monaco Heliport,MC,MCM,7.41917,43.725601,Monaco
closed,Loani Airport,PG,LNQ,150.5931,-10.5815,Papua New Guinea
closed,Loen Airport,MH,LOF,168.2357,7.7575,Marshall Islands
small_airport,Hohenems-Dornbirn Airfield,AT,HOH,9.7,47.384998,Austria
small_airport,Francisco Primo de Verdad y Ramos Airport,MX,LOM,-101.9441,21.2581,Mexico
heliport,Lowe AHP (Fort Rucker) Heliport,US,LOR,-85.75119781,31.35580063,United States
medium_airport,Graz Airport,AT,GRZ,15.43959999,46.99110031,Austria
medium_airport,Innsbruck Airport,AT,INN,11.344,47.260201,Austria
medium_airport,Klagenfurt Airport,AT,KLU,14.3377,46.642502,Austria
medium_airport,Linz Hörsching Airport,AT,LNZ,14.1875,48.2332,Austria
medium_airport,Salzburg Airport,AT,SZG,13.00430012,47.79330063,Austria
large_airport,Vienna International Airport,AT,VIE,16.56970024,48.11029816,Austria
medium_airport,Alverca Air Base,PT,AVR,-9.0301,38.883301,Portugal
medium_airport,Santa Maria Airport,PT,SMA,-25.17060089,36.97140121,Portugal
medium_airport,Bragança Airport,PT,BGC,-6.70713,41.8578,Portugal
medium_airport,Beja Airport / Airbase,PT,BYJ,-7.9324,38.078899,Portugal
medium_airport,Braga Municipal Aerodrome,PT,BGZ,-8.445139885,41.58710098,Portugal
small_airport,Aerodromo de Chaves,PT,CHV,-7.463064,41.722356,Portugal
small_airport,Corvo Airport,PT,CVU,-31.1136,39.671501,Portugal
medium_airport,Cascais Airport,PT,CAT,-9.35523,38.724998,Portugal
medium_airport,Flores Airport,PT,FLW,-31.13139915,39.45529938,Portugal
large_airport,Faro Airport,PT,FAO,-7.965909958,37.01440048,Portugal
medium_airport,Graciosa Airport,PT,GRW,-28.02980042,39.09220123,Portugal
medium_airport,Horta Airport,PT,HOR,-28.71590042,38.51990128,Portugal
large_airport,Lajes Airport,PT,TER,-27.090799,38.761799,Portugal
medium_airport,Madeira Airport,PT,FNC,-16.7745,32.697899,Portugal
medium_airport,Monte Real Air Base,PT,QLR,-8.8875,39.828335,Portugal
large_airport,João Paulo II Airport,PT,PDL,-25.69790077,37.74119949,Portugal
medium_airport,Pico Airport,PT,PIX,-28.441299,38.554298,Portugal
medium_airport,Portimão Airport,PT,PRM,-8.58396,37.1493,Portugal
large_airport,Francisco de Sá Carneiro Airport,PT,OPO,-8.681389809,41.24810028,Portugal
medium_airport,Porto Santo Airport,PT,PXO,-16.35000038,33.07339859,Portugal
large_airport,Humberto Delgado Airport (Lisbon Portela Airport),PT,LIS,-9.13592,38.7813,Portugal
closed,Sines Airport,PT,SIE,-8.817301,37.941692,Portugal
medium_airport,São Jorge Airport,PT,SJZ,-28.1758,38.665501,Portugal
medium_airport,Vila Real Airport,PT,VRL,-7.72047,41.2743,Portugal
medium_airport,Aerodromo Goncalves Lobato (Viseu Airport),PT,VSE,-7.88899,40.725498,Portugal
medium_airport,Banja Luka International Airport,BA,BNX,17.29750061,44.94139862,Bosnia and Herzegovina
medium_airport,Mostar International Airport,BA,OMO,17.84589958,43.28290176,Bosnia and Herzegovina
large_airport,Sarajevo International Airport,BA,SJJ,18.3314991,43.82460022,Bosnia and Herzegovina
medium_airport,Tuzla International Airport,BA,TZL,18.72480011,44.45869827,Bosnia and Herzegovina
medium_airport,Arad International Airport,RO,ARW,21.26199913,46.17660141,Romania
medium_airport,Bacău Airport,RO,BCM,26.9102993,46.52190018,Romania
medium_airport,Maramureș International Airport,RO,BAY,23.467252,47.660598,Romania
medium_airport,Băneasa International Airport,RO,BBU,26.10210037,44.50320053,Romania
medium_airport,Mihail Kogălniceanu International Airport,RO,CND,28.48830032,44.36220169,Romania
medium_airport,Cluj-Napoca International Airport,RO,CLJ,23.686199,46.785198,Romania
medium_airport,Caransebeş Airport,RO,CSB,22.25329971,45.41999817,Romania
medium_airport,Craiova Airport,RO,CRA,23.8885994,44.31809998,Romania
